,Tweet,Username,Location,Created_at
8096,"RT @glrhn: Beginilah kalau pakai internet dari provider yang satu ini. Hype ""When We Were Young""nya sudah beberapa hari lalu, tapi mereka b…",pramanapanji,,2022-01-23 13:59:23
8097,Anjir indihome mati gue baru bisa on sekarang,sunskieslight,𝙾𝚃𝟷𝟸. 𝚃𝚎𝚞𝚖𝚎 𝚘𝚗𝚕𝚢,2022-01-23 13:58:51
8098,Gamers sdh pasti pake paket ini https://t.co/rQFv5dddNe,nurdinsalamaja,,2022-01-23 13:58:28
8099,"@DiditIrawan99 Hai Kak Didit, jika ingin menyaksikan streaming Liga Inggris, Kakak bisa berlangganan MOLA TV ya mel… https://t.co/RLEchgIPIp",IndiHomeCare,Indonesia,2022-01-23 13:57:42
8100,"@IndiHomeCare Min, kalo jatuh tempo pembayaran IndiHome itu tangal berapa ya? #MauNanyaDong",Vaughn140311,,2022-01-23 13:56:30
8101,"@osafmu Hi, Kak Abel. Laporannya pada layanan IndiHome TV akan kami bantu lakukan pengecekan. Silakan lampirkan ter… https://t.co/uTtxM8aRv5",IndiHomeCare,Indonesia,2022-01-23 13:56:19
8102,@agusnesta @jokowi @erickthohir @TelkomIndonesia @IndihomeFiber @IndiHome @iconnet @kemkominfo @KemenBUMN xlhome ik… https://t.co/q3h4T2DeYt,Hamas_Rabbani,"-08,07,08,83 S 111,33,56,43 E",2022-01-23 13:56:10
8103,gamers sejati suka sih sama paket ini min https://t.co/lHWY6iWae3,screeln,,2022-01-23 13:54:34
8104,"@IndihomeJTD Layangan putus
@AyudiyaP  @fongrus @eta73_   #giveawayindihomejtd #InternetnyaIndonesia 
#IndiHome",astritriast,"Bekasi, Jawa Barat",2022-01-23 13:54:32
8105,@agusnesta @jokowi @erickthohir @TelkomIndonesia @IndihomeFiber @IndiHome @iconnet @kemkominfo @KemenBUMN nek geret… https://t.co/NLhqgLcUCo,Hamas_Rabbani,"-08,07,08,83 S 111,33,56,43 E",2022-01-23 13:54:14
8106,"@AloonaLovegood Halo, Kak Aloona. Amru informasikan biaya Pasang baru IndiHome adalah Rp5 0 0.0 0 0,0 0 (Lima Ratus… https://t.co/ZSgGfUO7Fo",IndiHomeCare,Indonesia,2022-01-23 13:54:04
8107,"RT @andikamalreza: Penjabaran kuantifikasi dari 87% yang pake Indihome:

1% memang memilih Indihome.
99% terpaksa pakai, cuma hanya itu yan…",arrsvendo,Ngayogyakarta Hadiningrat,2022-01-23 13:54:02
8108,Yuk pilih paket gamers sesuai kebutuhan mu https://t.co/ExpLKxSxSP,encetttt,,2022-01-23 13:54:01
8109,"Kak, kalo mau registrasi IndiHome lewat mana? @IndiHomeCare",AloonaLovegood,,2022-01-23 13:53:03
8110,bisa2nya indihome salah input data pelanggan wkwk pdhl masang dari jaman gue SMP dan baru ketauan skrg pas mau migrasi paket😅,penguinkutub,,2022-01-23 13:53:00
8111,gamer seneng banget kalau gaada lelet leletan https://t.co/qWR7aWSg8X,waillets,,2022-01-23 13:52:43
8112,Gamers bagus bgt nih pake ini https://t.co/TxINWG6n1x,PiyaRina1,,2022-01-23 13:52:06
8113,"Provider lemot, Alhamdulillah udh ganti Biznet 🤗 https://t.co/xDezN5B29e",SaltyHulkFanboy,wahuhuy,2022-01-23 13:51:26
8114,Biar main game jadi asik yuk aktifin paket gamers https://t.co/dgzfeRDUSY,fatmanrb1,,2022-01-23 13:51:26
8115,berbahagialah wahai Gamers yang udah pasang indihome https://t.co/dQVejbx7Kz,mahluk_random,,2022-01-23 13:51:14
8116,"@privateyuta gua pernah ganti indihome jujur lebih kaco, bingung mau make apa asli my republic keanya belom sampe ke daerah gua",pecaktahu,,2022-01-23 13:51:05
8117,gamers kalau pake sih biar lancar internetnya https://t.co/BGAaTSPUuj,angezles,,2022-01-23 13:51:03
8118,"@IndiHomeCare Min, Kalo biaya pasang IndiHome itu gratis atau bayar?",AloonaLovegood,,2022-01-23 13:50:40
8119,"Biar sinyal nya Bagus pas maen game, kudu pake paket gamers nih https://t.co/G6ml8I7Vyy",Amirahmi1321,,2022-01-23 13:50:37
8120,"@ANDXRS0N @alpenliblee JADI GINI, KAN GUA MAU RENANG, DITENGAH PERJALANAN GUA TU NGLAMUN, PDHL ITU BARU DI DEPAN GE… https://t.co/3gC5WxD4yS",frislycar,rakaa,2022-01-23 13:50:27
8121,"@IndihomeJTD Jawabannya 
LAYANGAN PUTUS
@ShilmiNaf 
@tuti_ayati 
@RidhoKavling 
#GiveawayIndiHomeJTD 
#InternetnyaIndonesia 
#IndiHome",sl_setiono,,2022-01-23 13:49:34
8122,yes gamers aktivitasnya jadi aman deh https://t.co/xkAwoq45do,maxtematika,,2022-01-23 13:49:22
8123,Yuk bisa yuk Indihome :) https://t.co/HKmsSCrQrt,dibalikminka,,2022-01-23 13:48:52
8124,Gamers mania..... mari merapat https://t.co/HdedgXpv6d,gendhengtrucuh,,2022-01-23 13:48:41
8125,@enhipain SUMPAH IYA mana kalo malem indihome nyebelin bgt kayaknya udah keduluan orang.. 😔,enhypben,homophobes do not interact.,2022-01-23 13:48:19
8126,Asikkk nibpaket nya ada yg harga 300an bolehlah ni tipsnya buat para Gamers sejati https://t.co/v75leY3GKi,Cintamtk2,,2022-01-23 13:48:12
8127,Bakal win terus gua....salam dari gamers 🤣😂😂🤣 https://t.co/Rjwu8MOWON,yudiells,,2022-01-23 13:47:41
8128,"RT @indihomejkt: Hai sob, waktunya #QuizJempol!

Bagi sobat pelanggan IndiHome pasti bisa banget menjawab pertanyaan ini…
Dari gambar di at…",KinYB3,,2022-01-23 13:47:31
8129,wihih ada paketan yang nguntungin gamers banget nih https://t.co/dreSbUYWi8,wolvecs,,2022-01-23 13:47:12
8130,pernah sih jadi Gamers dulu.. sekarang kerja mulu😭 https://t.co/F0o5RkucIX,kang_tarnyo,,2022-01-23 13:46:39
8131,@IndiHome kenapa setiap hari kami harus mengalami kerusakan beberapa jam pdhal setiap bulan tak ada pemotongan keru… https://t.co/E9YsB1147a,LeryMboeik,KUPANG,2022-01-23 13:46:28
8132,@sungjakefess SUMPAH TELAT GAK SIH indihome nyebelin bgt.,enhypben,homophobes do not interact.,2022-01-23 13:46:16
8133,device bagus sinyal bagus penting banget buat Gamers https://t.co/0mxbmacPgx,ErwinJuansyah,,2022-01-23 13:44:43
8134,"@Sumiajah4 Hai, Kak Sumi. Terima kasih atas apresiasi yang diberikan serta kesetiaannya menjadi pelanggan IndiHome.… https://t.co/Og5po7z7Th",IndiHomeCare,Indonesia,2022-01-23 13:44:41
8135,Gamers mana yang gak bakal suka coba??? https://t.co/x0ePtk7P8x,Faceboukk,,2022-01-23 13:44:33
8136,"Mumpung hari minggu mau silaturahmi dulu sama keluarga dan teman2, walaupun jarak jauh untung ada IndiHome jadi bis… https://t.co/WJtU2nUqTV",nurussufyan,"Kudus, Indonesia",2022-01-23 13:44:08
8137,RT @TelkomIndonesia: Tunggu apalagi Sobat? Segera berlangganan minipack IndiAction dan nikmati tayangan-tayangan berkualitas bersama keluar…,myuuuzztika,"Kota Madiun, Jawa Timur",2022-01-23 13:43:18
8138,RT @TelkomIndonesia: Suka dengan tontonan yang memacu adrenalin? Berarti Sobat harus berlangganan minipack IndiAction dari IndiHome TV! htt…,myuuuzztika,"Kota Madiun, Jawa Timur",2022-01-23 13:43:14
8139,"RT @IndiHome: Kalo 🖤When We Were Young  Fest🥀 punya festival yang bikin kangen masa lalu. 

IndiHome juga mempersembahkan #InternetnyaIndon…",satutriliyun,,2022-01-23 13:42:11
8140,"Sobat pengen ganti email akun myIndiHome tapi masih bingung gimana caranya?

Simak langkah-langkahnya berikut ini,… https://t.co/tKWDJGPK00",NadaSyifa396,"Kota Sukabumi, Jawa Barat",2022-01-23 13:42:08
8141,"RT @w_i_d_h_i: @Nicho_Silalahi @jokowi Numpang ya om, retweet jika setuju.
Meskipun kondisi geografis negara2 jiran berbeda, EBITDA Indihom…",EraDigitalBiz,,2022-01-23 13:42:02
8142,butuh dukungan banget buat jadi Gamers https://t.co/CSPDK36v5H,Rismans575,,2022-01-23 13:41:53
8143,Asik nih ada paket gamers https://t.co/vO6rnB6t6r,wahidasha1,,2022-01-23 13:41:18
8144,"Dari kopi kita belajar tidak perlu bermanis-manis  untuk disukain banyak orang, tetap jadi apaadanya menunjukkan si… https://t.co/9AYrqnvpSh",nurussufyan,"Kudus, Indonesia",2022-01-23 13:41:14
8145,batin gua tertekan gara-gara indihome koyo asu.,etherdaze,"Texas, USA",2022-01-23 13:41:12
8146,Suasana pagi di hari minggu waktu yang pas banget buat jogging santai sambil dengerin lagu pake IndiHome pastinya i… https://t.co/4aYwZarILR,nurussufyan,"Kudus, Indonesia",2022-01-23 13:41:03
8147,"Akhir pekan cuma di rumah aja ni??? Tenangg, karna skarang sudah ada IndiHome yang siap nemenin aktivitas di akhir… https://t.co/6xiBR8tqAi",nurussufyan,"Kudus, Indonesia",2022-01-23 13:40:51
8148,Jaringan @IndiHome bermasalah kah? Cc @IndiHomeCare,yordanissalam,sidoarjo,2022-01-23 13:40:48
8149,"Siapin cemilan buat nonton drakor romantis ini, bikin melting, nontonnya pake jaringan IndiHome, mingguku asik 🥰 https://t.co/F46EnVrHvZ",ranieaw,"Batang, Indonesia",2022-01-23 13:40:27
8150,pasti banyak banget yang pengen jasi Gamers https://t.co/Pd42dyof4R,Yudha0045,,2022-01-23 13:40:20
8151,para Gamers jamin bakal kegirangan ini mah https://t.co/Mb0aTlYOiv,PemburuHarsa,,2022-01-23 13:40:17
8152,Sinyal stabil utk sobat Gamers https://t.co/bMoSoc9P4e,Muh_Ryan,Yogyakarta,2022-01-23 13:40:10
8153,indihome bersahabat bgt sama Gamers https://t.co/Ed5tyHRXRP,celiaginaya1,,2022-01-23 13:40:02
8154,﹝Cie Bang Mamat di pdkt sama Indihome.﹞,yogitonda,The Attache.,2022-01-23 13:39:58
8155,"Halo, Sobat. Saatnya Indipedia! 

Hari ini IndiHome Care mau bahas tentang Minipack Channel TV, simak yuk!… https://t.co/YPVES7yOoJ",NadaSyifa396,"Kota Sukabumi, Jawa Barat",2022-01-23 13:38:49
8156,indihome bersahabat bgt sama Gamers https://t.co/gMm9854aax,PutraSholihin2,,2022-01-23 13:38:39
8157,Gamers lagi??? harinya suamiku keknya https://t.co/i28sHY5NBk,JkAmberley,,2022-01-23 13:38:30
8158,Se-asyik ini jadi Gamers https://t.co/vWC7QeSt9z,AlanKusumah17,,2022-01-23 13:38:27
8159,pasti banyak baget yang pengen jadi Gamers https://t.co/dB4dCY1T8B,raga_raka,,2022-01-23 13:37:27
8160,@IndiHome min untuk pengajuan remot indihome gmn? Yg lama rusak.,AdamNurdijaya,JAKARTA,2022-01-23 13:37:23
8161,Jan lupa pake paket gamers guys. Biar ga ngeleg ngeleg lg https://t.co/PFIhnjaHbV,cawetwt,,2022-01-23 13:37:23
8162,Coba paket gamers dari indihome yuk https://t.co/VLg7XaX2Fp,Haneuldaily_,,2022-01-23 13:37:18
8163,indihome lagi lemot?,abu2monyettt,"Depok, Jawa Barat",2022-01-23 13:36:43
8164,pengen nonton film tapi ini indihome ngajak baku hantam,malilcupcake,negeri malam,2022-01-23 13:36:37
8165,Gamers selalu perlu sinyal bagus https://t.co/RolpwKO0tv,R4432028Rian,Kuvukiland,2022-01-23 13:36:08
8166,butuh sinyal bagus biar lancar jadi Gamers nya https://t.co/gr68YByuRD,astro_amour,,2022-01-23 13:36:04
8167,Min @IndiHome kok jaringan saya lancar tp gabisa download ya? download di play store juga gabisa 😭,AudiRianiRahman,Indonesian,2022-01-23 13:35:53
8168,Enak ni kalau sinyal stabil main game makin seru ... Kuylah para Gamers kita beli paketnya https://t.co/PbzZAx0Rwb,waniatabaik,,2022-01-23 13:35:48
8169,"Happy sunday 
Jangan lupa nonton drakor dengan indihome sambil makan ice cream  🥰 https://t.co/Fp1K9xloHy",irmaalfianaa,"Semarang Selatan, Indonesia",2022-01-23 13:35:48
8170,"Sehabis mabar sama teman Pengen abadikan deh di sosial media edit dulu dong, setalah itu upload lagsung di YouTube… https://t.co/hf350VPhET",AnasCcf,"Kota Makassar, Sulawesi Selata",2022-01-23 13:35:33
8171,Para gamers sebelum upgrade smartphone cek disini dulu yuk😍 https://t.co/dfGIHJuIsd,juliyanti_jy,,2022-01-23 13:34:50
8172,"@mertuajeno13 HAAA EMANG ADA???
SKSKSK INDIHOME ANJIR INI DARI TADI MUTER😭😭😭",Jombness,,2022-01-23 13:34:46
8173,"diupgrade lagi yuk biar makin pro main game nya para gamers, biar makin jaya 😍 https://t.co/qZiDhsxu8N",yourmahameru,,2022-01-23 13:34:31
8174,device dan sinyal bagus perlu buat Gamers https://t.co/NgRLkuYsHm,RoyRid2,,2022-01-23 13:33:45
8175,Kenapa indihome dari kemaren lemot teruuss?!! @IndiHome,frhanhusein,,2022-01-23 13:32:55
8176,"RT @IndiHome: Kalo 🖤When We Were Young  Fest🥀 punya festival yang bikin kangen masa lalu. 

IndiHome juga mempersembahkan #InternetnyaIndon…",evitaSis,IDN,2022-01-23 13:32:53
8177,yuk dipertahiin lagi smartphone nya bagi para gamers biar semakin lancar ngegame nya 😍 https://t.co/PsjAi391Sb,yourrinjani,,2022-01-23 13:32:48
8178,"RT @IndiHome: Buat Kamu si gamers, sebelum upgrade smartphone ada baiknya intip deh tips-tips berikut ini!

Seengganya, tiga tips ini jadi…",IrfanHelTari,"Tanah Jawa, Kab Simalungun",2022-01-23 13:32:45
8179,wah asyik juga jadi Gamers nya https://t.co/mmisuTtnDP,fikarzul038,,2022-01-23 13:32:41
8180,"Emang paling asik tuh main game malam2 gini, apa lagi pakai jaringan indihome mainnya jadi gg 🤩 https://t.co/9NhiBNsUwx",Anugrah72768202,"Kota Makassar, Sulawesi Selata",2022-01-23 13:32:39
8181,"Mumpung hari minggu mau silaturahmi dulu sama keluarga dan teman2, walaupun jarak jauh untung ada IndiHome jadi bis… https://t.co/OO1OhfjxQN",ranieaw,"Batang, Indonesia",2022-01-23 13:32:16
8182,butuh sinyal bagus biar lancar jadi Gamers nya https://t.co/Sn0NSBVEPf,SardiZulfikar,"Sukabumi, Indonesia",2022-01-23 13:31:57
8183,"indihome kenapa si nyandet"" trus😡😡😡",pperiwinkles,𝘴𝘩𝘦/𝘩𝘦𝘳,2022-01-23 13:31:28
8184,"Dari kopi kita belajar tidak perlu bermanis-manis  untuk disukain banyak orang, tetap jadi apaadanya menunjukkan si… https://t.co/nxYredq87X",ranieaw,"Batang, Indonesia",2022-01-23 13:31:22
8185,"Waahh mantap tip paketnya, bikin para gamers bahagia🥳🥳 https://t.co/WtDbfVj1hF",ArniChariva,,2022-01-23 13:30:45
8186,biar makin jago gamers nya jangan lupa diperhatiin ya upgrade smartphone biar makin lancar 😍 https://t.co/npGeWYQAho,ipink04,"jakarta,indonesia",2022-01-23 13:30:45
8187,Suasana pagi di hari minggu waktu yang pas banget buat jogging santai sambil dengerin lagu pake IndiHome pastinya i… https://t.co/ZAeJv5bGL5,ranieaw,"Batang, Indonesia",2022-01-23 13:30:24
8188,RT @EnglishWithArmy: sebenernya aku mau bikin reading exercise tp sayangnya indihome aku lg offline total ㅠ.ㅠ jadi lets do it another time!…,pwkooporia,she/her,2022-01-23 13:30:12
8189,"Laporkan gangguan seputar layanan IndiHome lewat sosial media official IndiHome Care! 

IndiHome Care bisa kasih so… https://t.co/CGqokC1MmU",NadaSyifa396,"Kota Sukabumi, Jawa Barat",2022-01-23 13:29:53
8190,"Sungguh terlalu indihome hari ini,,dari pagi sampe sekarang blm bisa,,,,di komplain gak ada jawaban,,,kerjaan terhambat semua,,",Haryadyhgmailc1,,2022-01-23 13:29:42
8191,"Mumpung hari minggu mau silaturahmi dulu sama keluarga dan teman2, walaupun jarak jauh untung ada IndiHome jadi bis… https://t.co/HfFkOn5Y9A",irmaalfianaa,"Semarang Selatan, Indonesia",2022-01-23 13:29:35
8192,Para Gamers harus tau nih gaesss biar main semangat main gamenya https://t.co/zeHy9wr3pf,waniatabaik,,2022-01-23 13:29:34
8193,"Dari kopi kita belajar tidak perlu bermanis-manis  untuk disukain banyak orang, tetap jadi apaadanya menunjukkan si… https://t.co/Fdn2HvohaH",irmaalfianaa,"Semarang Selatan, Indonesia",2022-01-23 13:29:22
8194,jadi Gamers perlu dukungan yang bagus https://t.co/vpC3Tl1Vda,PerwiraAgung2,,2022-01-23 13:29:11
8195,"Akhir pekan cuma di rumah aja ni??? Tenangg, karna skarang sudah ada IndiHome yang siap nemenin aktivitas di akhir… https://t.co/JCtP2NjyO9",ranieaw,"Batang, Indonesia",2022-01-23 13:28:52
8196,gamers pro wajib banget tau biar makin lancar jaya ngegame  tanpa hambatan 😍 https://t.co/x3cQIVNDE8,muncakkuy,,2022-01-23 13:28:51
8197,Suasana pagi di hari minggu waktu yang pas banget buat jogging santai sambil dengerin lagu pake IndiHome pastinya i… https://t.co/I0p9FNYtrN,irmaalfianaa,"Semarang Selatan, Indonesia",2022-01-23 13:28:49
8198,jadi Gamers perlu dukungan yang bagus https://t.co/vpC3Tl2t2I,PerwiraAgung2,,2022-01-23 13:28:43
8199,"Akhir pekan cuma di rumah aja ni??? Tenangg, karna skarang sudah ada IndiHome yang siap nemenin aktivitas di akhir… https://t.co/6ThAtGyOui",irmaalfianaa,"Semarang Selatan, Indonesia",2022-01-23 13:28:29
8200,"baru aja benerin internet @IndiHome ga lama, eh udh eror lagi☹️☹️",oomigyuls,,2022-01-23 13:27:54
8201,"RT @IndiHome: Buat Kamu si gamers, sebelum upgrade smartphone ada baiknya intip deh tips-tips berikut ini!

Seengganya, tiga tips ini jadi…",Upio_89,,2022-01-23 13:27:24
8202,indihome burik bgt pls mo nangis https://t.co/0hH6dOquzb,rapunzellier,,2022-01-23 13:27:09
8203,para gamers selalu perhatiin dan harus mulai upgrade smartphone biar makin pro 😍 https://t.co/rbuCNh1kjm,gagalnanjak,,2022-01-23 13:26:50
8204,"Oiya, biar main game makin asik sinyal stabil, jangan lupa pakai Paket Gamer IndiHome, bisa pilih paket sesuai kebu… https://t.co/3KRzrdiI4Y",NadaSyifa396,"Kota Sukabumi, Jawa Barat",2022-01-23 13:26:27
8205,"Buat Kamu si gamers, sebelum upgrade smartphone ada baiknya intip deh tips-tips berikut ini!

Seengganya, tiga tips… https://t.co/5uqmcRiWrE",NadaSyifa396,"Kota Sukabumi, Jawa Barat",2022-01-23 13:25:55
8206,Beli sod 50 ke 100 tidak bisa ya https://t.co/xwU0z7VId7,Sunardi1112,,2022-01-23 13:24:57
8207,Realita yang harus dihadapi kalau pake internet kabel Indihome https://t.co/3xONZEnU1U,Glibenclamid,World,2022-01-23 13:24:49
8208,kawan-kawan gamers wajib banget tau hal-hal yang bisa ngedukung karir kalian 😍 https://t.co/AGngawM3x8,jonojoni04,,2022-01-23 13:24:35
8209,lu bedua jelek bgt @telkomsel @indihome pusing gue loading mulu,minti,✧   Maellé.,2022-01-23 13:24:14
8210,"Cap cip cup.. pilih warna favorit yang kece kebutuhan online sekarang lebih mudah, dengan indihome internet nya ..… https://t.co/WkQfPOLIAn",Alfiraian,"Jepara, Indonesia",2022-01-23 13:23:43
8211,@Paltiwest @IndiHomeCare @IndiHome anjay ... gw 2 kali lampu merah. 1 kali redaman gede. 1 kali ganti modem ( modem… https://t.co/6VWGRpTIxh,hostingcounter,ditengah keramain,2022-01-23 13:23:35
8212,Indihome ku lagi keanjing kamunya jangan ikut2an dong,imjjoaaaa,ッ,2022-01-23 13:23:22
8213,Gamers + indihome = duet maut mencapai kemenangan 😍🥰🤩 https://t.co/HQBDZmMW3w,07Umay,Quaninomarley's,2022-01-23 13:22:31
8214,"Pasang IndiHome paket pelajar buat bikin betah belajar di rumah lewat IndiHome Study, lumayan banget bisa sambil st… https://t.co/Q5B8RGTkQe",ptrielfraa,"Tarakan, Kalimantan Utara",2022-01-23 13:22:29
8215,para gamers merapat biar makin pro jadi gamers dan bisa produktif juga 😍 https://t.co/2CFOo4XhSl,typing162,,2022-01-23 13:22:29
8216,"Thank him later, indihome wkwkkw https://t.co/yzvMnykhwW",smthngworth,"Bandung, Indonesia",2022-01-23 13:22:22
8217,Dapet info dari @indihomeborneo kalo dapat akses gratis IndiHome Study kalo pasang IndiHome paket pelajar nih. Ngeb… https://t.co/Scj1nhKovI,ptrielfraa,"Tarakan, Kalimantan Utara",2022-01-23 13:21:53
8218,"yuk para Gamers ,, kalian wajib nyoba https://t.co/dYZ3rPazql",arti_tin,magelang,2022-01-23 13:21:40
8219,@firdausishk Makanya pake indihome,danan_addict,London,2022-01-23 13:21:40
8220,"Weekend jalan-jalan ❌
Weekend latihan soal di IndiHome Study ✅
emang seru banget kalo udah pasang IndiHome paket pe… https://t.co/e0e4C2BXrp",ptrielfraa,"Tarakan, Kalimantan Utara",2022-01-23 13:21:36
8221,Udah daftar KIGP 2022? Yuk persiapkan diri kalian belajar latihan soal yang ada di IndiHome Study. Biar makin besar… https://t.co/lcaRwVpdAi,ptrielfraa,"Tarakan, Kalimantan Utara",2022-01-23 13:21:06
8222,"Kalo km memang Gamers, pasti pilih indihome sebagai partner internet km 😉 https://t.co/VyBEBRYweT",cocolatemousse,In J's Soul,2022-01-23 13:20:59
8223,"@hostingcounter @IndiHomeCare @IndiHome Dah tiga kali Kayak gini..

Ini yang keempat..",Paltiwest,"Medan dan Jakarta, Indonesia",2022-01-23 13:19:53
8224,sepertinya hari ini adalah Gamers day https://t.co/fkEGXRcD6s,icha_pahlepi,,2022-01-23 13:19:27
8225,"Sebagai gamers, selalu menggunakan indihome agar stabil inet ku 😁 https://t.co/TJoMNbSZxN",Kataruby_,,2022-01-23 13:19:23
8226,"demi tuhan ini indihome lama bgt jirrrr, gue ngeupload dari tadi kagak beres-beres dah https://t.co/WIkdwqOfPT",adorabmee,,2022-01-23 13:19:06
8227,ini indihome kenapa ai ga bisa buka ssm weekly mission belom kelar tulung atuu,piendypie,,2022-01-23 13:18:54
8228,"Awali bismillah, di akhiri Alhamdulillah..
Semoga lebih baik makin berkah, internet menggunakan indiHome di rumah..… https://t.co/sMKIKzHFzb",Alfiraian,"Jepara, Indonesia",2022-01-23 13:18:38
8229,"RT @IndiHome: Buat Kamu si gamers, sebelum upgrade smartphone ada baiknya intip deh tips-tips berikut ini!

Seengganya, tiga tips ini jadi…",Armanroziq1,,2022-01-23 13:18:29
8230,Wahhh seneng bgt sekarang ada paket Gamers..asikkkkk https://t.co/49fFA5TIMg,akuusahaterus99,,2022-01-23 13:17:50
8231,coba paket ini nih kalian para Gamers https://t.co/ynTITdCg2l,bu_ento,,2022-01-23 13:17:07
8232,"Nonton Bola Biar lebih asyik dan seru, pastinya selalu gunain jaringan IndiHome yang super lancar plus mantul Bange… https://t.co/C1VFjamIYW",melisanoviyan90,"Kota Palu, Sulawesi Tengah",2022-01-23 13:16:25
8233,@jwon_woo Indihome lagi sehat,yeriemije,𝟔𝟓𝟕𝟓-𝐖𝐒𝐓,2022-01-23 13:16:18
8234,"Pas banget ruang tamu minimalis, lebih simpel , dirumah tinggal rebahan di sofa sambil wifinan dengan indihome..… https://t.co/D7CFt7RBZm",Alfiraian,"Jepara, Indonesia",2022-01-23 13:16:16
